Transaction Date,Store ID,RewardsID,Prod Num,Sale Amount
12/23/2025,868,,105519-A,44.5
12/23/2025,868,,105548-M,6
12/23/2025,868,,105609-S,20.36
12/23/2025,868,,105821-S,2.4
12/23/2025,868,,105599-S,8.36
12/23/2025,868,,105273-IT,303.52
12/23/2025,869,,105779-S,10.1
12/23/2025,869,,105740-T,165.5
12/23/2025,870,427,105647-B,17.7
12/23/2025,870,,105308-IT,75.42
12/23/2025,871,372,105553-T,134.8
12/23/2025,871,,105709-B,74.28
12/23/2025,871,,105398-A,52.96
12/23/2025,871,,105769-B,17.7
12/23/2025,871,,105284-IT,207.85
12/23/2025,872,256,105391-T,205.8
12/23/2025,872,,105606-M,27.52
12/23/2025,872,,105725-M,23.44
12/23/2025,872,236,105537-B,24.28
12/23/2025,872,183,105561-S,20.36
12/23/2025,872,450,105337-IT,1301.88
12/23/2025,901,,105555-M,33.1
12/23/2025,901,,105561-S,20.36
12/23/2025,901,311,105686-A,24.33
12/23/2025,901,,105343-IT,1257.12
12/23/2025,902,,105823-M,5
12/23/2025,902,,105604-T,122.21
12/23/2025,902,,105585-B,74.28
12/23/2025,903,,105412-S,9.45
12/23/2025,903,,105507-A,40.55
12/23/2025,903,,105299-IT,101.96
12/23/2025,905,,105853-A,40.55
12/23/2025,905,,105364-S,17.7
12/23/2025,906,,105549-S,4.32
12/23/2025,906,,105652-S,10.16
12/23/2025,906,,105613-T,219.3
12/23/2025,909,,105752-T,171.9
12/23/2025,909,,105687-S,9.09
12/23/2025,909,,105356-S,13.13
12/23/2025,910,,105443-M,9.09
12/23/2025,910,,105821-S,2.4
12/23/2025,910,,105547-A,24
12/23/2025,910,,105256-IT,752.82
12/23/2025,911,,105323-IT,28.69
12/23/2025,911,41,105339-IT,1161.14
12/23/2025,911,,105298-IT,102.09
12/24/2025,701,,105798-B,15.24
12/24/2025,701,,105586-A,8
12/24/2025,701,,105266-IT,367.08
12/24/2025,703,,105521-M,24.2
12/24/2025,703,,105356-S,13.13
12/24/2025,703,,105316-IT,33.13
12/24/2025,704,,105387-A,27.52
12/24/2025,704,,105394-A,50.96
12/24/2025,704,,105743-T,52.9
12/24/2025,704,,105691-M,39.75
12/24/2025,704,,105677-A,61.14
12/24/2025,704,,105578-S,9.09
12/24/2025,705,,105491-T,253.4
12/24/2025,705,,105566-A,39.72
12/24/2025,705,,105385-M,27.52
12/24/2025,705,,105747-M,43.3
12/24/2025,705,,105361-M,59.58
12/24/2025,705,,105727-M,50.96
12/24/2025,705,,105407-T,223.8
12/24/2025,705,,105306-IT,76.36
12/24/2025,705,,105462-IT,109.22
12/24/2025,705,,105269-IT,343.97
12/24/2025,706,,105405-M,61.14
12/24/2025,706,,105297-IT,107.06
12/24/2025,706,,105264-IT,379.4
12/24/2025,708,,105788-A,57.12
12/24/2025,708,,105654-T,152.4
12/24/2025,708,,105569-M,6
12/24/2025,708,,105480-M,12
12/24/2025,708,390,105661-T,111.9
12/24/2025,708,,105294-IT,108.33
12/24/2025,711,,105723-S,6.52
12/24/2025,711,,105628-M,24.28
12/24/2025,711,,105279-IT,272.24
12/24/2025,712,,105453-T,159.58
12/24/2025,712,,105740-T,165.5
12/24/2025,714,,105774-M,12.12
12/24/2025,714,,105443-M,9.09
12/24/2025,714,,105725-M,23.44
12/24/2025,717,84,105488-T,164.2
12/24/2025,717,,105558-M,8
12/24/2025,717,,105273-IT,303.52
12/24/2025,719,247,105725-M,23.44
12/24/2025,719,,105449-A,24.2
12/24/2025,719,,105471-S,7.85
12/24/2025,720,,105714-T,152.4
12/24/2025,720,,105257-IT,715
12/24/2025,721,,105799-S,2.4
12/24/2025,721,,105769-B,17.7
12/24/2025,721,,105506-B,17.7
12/24/2025,721,,105459-IT,393.21
12/24/2025,722,,105794-S,2.4
12/24/2025,722,,105486-S,19.36
12/24/2025,722,,105524-M,44
12/24/2025,722,,105428-M,65.5
12/24/2025,723,372,105713-S,12.4
12/24/2025,723,,105663-M,52.96
12/24/2025,724,,105556-A,39.75
12/24/2025,724,311,105712-S,6.02
12/24/2025,724,,105799-S,2.4
12/24/2025,724,,105751-M,26.52
12/24/2025,724,,105608-A,12.15
12/24/2025,724,,105297-IT,107.06
12/24/2025,726,,105694-S,7.85
12/24/2025,726,347,105617-M,57.7
12/24/2025,726,,105547-A,24
12/24/2025,726,,105517-S,7.85
12/24/2025,726,,105284-IT,207.85
12/24/2025,727,,105612-B,74.28
12/24/2025,727,,105795-S,6.02
12/24/2025,727,,105825-S,9.09
12/24/2025,727,,105600-S,9.95
12/24/2025,728,404,105520-S,10.1
12/24/2025,728,,105400-B,76.4
12/24/2025,728,,105795-S,6.02
12/24/2025,728,,105648-B,26.4
12/24/2025,728,,105326-IT,1717.7
12/24/2025,731,,105495-A,13
12/24/2025,731,,105546-T,212.32
12/24/2025,731,,105779-S,10.1
12/24/2025,731,365,105269-IT,343.97
12/24/2025,733,,105426-M,10.1
12/24/2025,733,,105499-M,12.3
12/24/2025,733,,105330-IT,1376.44
12/24/2025,734,,105442-A,63.7
12/24/2025,734,,105370-S,8.45
12/24/2025,734,,105449-A,24.2
12/24/2025,734,,105786-A,33.1
12/24/2025,734,,105272-IT,312.7
12/24/2025,734,,105302-IT,77.36
12/24/2025,735,,105285-IT,136.12
12/24/2025,735,,105462-IT,109.22
12/24/2025,736,,105472-S,6.02
12/24/2025,736,,105556-A,39.75
12/24/2025,736,,105752-T,171.9
12/24/2025,736,149,105489-S,2.4
12/24/2025,736,,105438-A,28.92
12/24/2025,736,,105520-S,10.1
12/24/2025,736,,105510-T,166
12/24/2025,736,,105705-S,20.36
12/24/2025,736,,105778-A,34.64
12/24/2025,736,,105711-B,24.28
12/24/2025,736,,105853-A,40.55
12/24/2025,736,,105359-B,23.44
12/24/2025,736,,105493-B,225.45
12/24/2025,736,,105442-A,63.7
12/24/2025,736,351,105760-S,7.85
12/24/2025,736,,105729-A,12.15
12/24/2025,736,,105602-S,8.45
12/24/2025,736,,105674-T,193.25
12/24/2025,736,,105703-B,17.7
12/24/2025,736,,105594-T,144.4
12/24/2025,736,,105400-B,76.4
12/24/2025,736,,105482-T,241.4
12/24/2025,736,,105514-T,263.88
12/24/2025,736,496,105439-M,48
12/24/2025,736,,105536-M,40.55
12/24/2025,736,,105747-M,43.3
12/24/2025,736,,105381-M,55
12/24/2025,736,,105361-M,59.58
12/24/2025,736,,105727-M,50.96
12/24/2025,736,,105452-M,28
12/24/2025,736,,105751-M,26.52
12/24/2025,736,,105624-M,57.12
12/24/2025,736,,105406-M,57.12
12/24/2025,736,,105753-M,63.7
12/24/2025,736,109,105485-T,205.8
12/24/2025,736,,105500-S,20.36
12/24/2025,736,,105366-T,213.82
12/24/2025,736,,105678-A,12.3
12/24/2025,736,,105451-S,6.52
12/24/2025,736,,105668-S,7.85
12/24/2025,736,,105790-S,20.36
12/24/2025,736,,105574-A,13.13
12/24/2025,736,,105408-S,4.32
12/24/2025,736,,105543-S,2.88
12/24/2025,736,,105411-S,20.36
12/24/2025,736,,105764-B,74.28
12/24/2025,736,259,105468-S,17.7
12/24/2025,736,,105656-S,12.7
12/24/2025,736,,105477-S,7.85
12/24/2025,736,,105720-A,4
12/24/2025,736,,105847-B,20.36
12/24/2025,736,,105828-B,20.36
12/24/2025,736,,105718-B,24.28
12/24/2025,736,,105877-B,20.36
12/24/2025,736,,105600-S,9.95
12/24/2025,736,,105421-S,9.95
12/24/2025,736,,105368-T,189
12/24/2025,736,,105664-A,12.12
12/24/2025,736,,105647-B,17.7
12/24/2025,736,,105299-IT,101.96
12/24/2025,736,,105264-IT,379.4
12/24/2025,736,,105276-IT,281.43
12/24/2025,736,470,105328-IT,1250.96
12/24/2025,736,,105459-IT,393.21
12/24/2025,736,,105275-IT,296.6
12/24/2025,736,42,105335-IT,1257.12
12/24/2025,736,,105539-IT,30.62
12/24/2025,736,494,105294-IT,108.33
12/24/2025,736,387,105284-IT,207.85
12/24/2025,736,,105803-IT,141.99
12/24/2025,737,,105415-A,61.14
12/24/2025,737,,105258-IT,701.88
12/24/2025,737,,105252-IT,815
12/24/2025,738,,105486-S,19.36
12/24/2025,738,,105358-A,14
12/24/2025,738,,105340-IT,1291.71
12/24/2025,801,,105650-M,65.5
12/24/2025,801,,105364-S,17.7
12/24/2025,801,,105579-B,74.28
12/24/2025,803,,105725-M,23.44
12/24/2025,803,,105480-M,12
12/24/2025,803,,105701-M,24.33
12/24/2025,803,,105656-S,12.7
12/24/2025,803,,105271-IT,326.28
12/24/2025,804,,105547-A,24
12/24/2025,804,,105828-B,20.36
12/24/2025,804,,105321-IT,28.88
12/24/2025,805,,105363-M,19.48
12/24/2025,805,,105260-IT,652.9
12/24/2025,805,204,105270-IT,336.48
12/24/2025,806,,105723-S,6.52
12/24/2025,806,,105597-S,14.32
12/24/2025,806,,105529-M,16.6
12/24/2025,806,,105337-IT,1301.88
12/24/2025,806,,105251-IT,827.45
12/24/2025,808,,105652-S,10.16
12/24/2025,808,,105809-S,9.95
12/24/2025,808,,105578-S,9.09
12/24/2025,808,,105466-S,9.95
12/24/2025,809,,105779-S,10.1
12/24/2025,809,,105462-IT,109.22
12/24/2025,810,,105389-S,12.4
12/24/2025,810,,105734-M,57.12
12/24/2025,810,,105412-S,9.45
12/24/2025,810,230,105507-A,40.55
12/24/2025,810,,105292-IT,113.82
12/24/2025,811,,105379-A,28
12/24/2025,811,,105777-A,61.14
12/24/2025,811,,105667-M,7
12/24/2025,811,,105767-S,12.88
12/24/2025,811,,105679-T,134.8
12/24/2025,811,442,105300-IT,77.81
12/24/2025,812,,105638-M,12.15
12/24/2025,812,,105331-IT,1294.3
12/24/2025,812,316,105332-IT,1250.96
12/24/2025,814,,105714-T,152.4
12/24/2025,814,,105720-A,4
12/24/2025,814,,105600-S,9.95
12/24/2025,814,,105258-IT,701.88
12/24/2025,817,,105615-B,28.92
12/24/2025,817,,105564-S,12.12
12/24/2025,817,,105725-M,23.44
12/24/2025,817,,105454-M,14
12/24/2025,817,,105663-M,52.96
12/24/2025,817,,105500-S,20.36
12/24/2025,817,438,105692-S,10.16
12/24/2025,817,,105338-IT,1317.7
12/24/2025,819,,105852-S,4.24
12/24/2025,820,,105793-B,19.36
12/24/2025,820,,105636-S,12.32
12/24/2025,821,,105676-A,6
12/24/2025,821,,105307-IT,75.88
12/24/2025,822,,105622-T,52.9
12/24/2025,822,,105271-IT,326.28
12/24/2025,823,,105653-M,11
12/24/2025,823,,105446-B,12.7
12/24/2025,827,,105725-M,23.44
12/24/2025,827,,105289-IT,119.28
12/24/2025,828,,105560-M,8
12/24/2025,828,,105352-M,47.61
12/24/2025,828,,105740-T,165.5
12/24/2025,831,,105812-B,25.45
12/24/2025,831,,105597-S,14.32
12/24/2025,831,,105552-S,7.85
12/24/2025,832,,105503-S,9.45
12/24/2025,832,,105270-IT,336.48
12/24/2025,833,,105439-M,48
12/24/2025,833,,105498-M,39.72
12/24/2025,833,,105641-A,26.52
12/24/2025,833,,105430-A,19.48
12/24/2025,834,238,105737-T,115.28
12/24/2025,834,,105689-S,10.16
12/24/2025,834,,105740-T,165.5
12/24/2025,835,,105556-A,39.75
12/24/2025,835,,105426-M,10.1
12/24/2025,835,,105625-M,51.96
12/24/2025,835,,105767-S,12.88
12/24/2025,835,,105679-T,134.8
12/24/2025,835,,105585-B,74.28
12/24/2025,835,,105253-IT,801.88
12/24/2025,835,,105292-IT,113.82
12/24/2025,835,,105315-IT,34.43
12/24/2025,838,,105646-M,57.7
12/24/2025,838,,105667-M,7
12/24/2025,838,,105462-IT,109.22
12/24/2025,839,,105787-A,48.96
12/24/2025,839,,105534-T,230.7
12/24/2025,839,,105755-A,57.7
12/24/2025,839,,105667-M,7
12/24/2025,839,,105274-IT,296.6
12/24/2025,840,,105754-S,20.36
12/24/2025,840,197,105312-IT,68.88
12/24/2025,840,,105251-IT,827.45
12/24/2025,840,,105302-IT,77.36
12/24/2025,841,,105809-S,9.95
12/24/2025,841,,105384-A,23.44
12/24/2025,844,,105638-M,12.15
12/24/2025,844,,105704-S,6.02
12/24/2025,844,,105686-A,24.33
12/24/2025,844,427,105664-A,12.12
12/24/2025,847,,105467-S,6.02
12/24/2025,847,,105261-IT,622.32
12/24/2025,848,,105654-T,152.4
12/24/2025,848,,105473-M,12
12/24/2025,848,184,105704-S,6.02
12/24/2025,848,,105316-IT,33.13
12/24/2025,849,,105710-A,9.09
12/24/2025,849,,105399-A,112
12/24/2025,849,,105335-IT,1257.12
12/24/2025,851,,105391-T,205.8
12/24/2025,851,,105431-M,24.28
12/24/2025,851,65,105593-S,20.36
12/24/2025,853,,105743-T,52.9
12/24/2025,853,,105564-S,12.12
12/24/2025,853,,105727-M,50.96
12/24/2025,853,502,105293-IT,113.43
12/24/2025,866,,105474-A,6
12/24/2025,866,,105466-S,9.95
12/24/2025,866,,105252-IT,815
12/24/2025,866,,105268-IT,346.68
12/24/2025,869,113,105596-S,12.88
12/24/2025,869,,105392-T,187.25
12/24/2025,869,,105546-T,212.32
12/24/2025,869,,105249-IT,852.94
12/24/2025,870,457,105678-A,12.3
12/24/2025,870,,105326-IT,1717.7
12/24/2025,901,,105646-M,57.7
12/24/2025,901,49,105453-T,159.58
12/24/2025,901,,105790-S,20.36
12/24/2025,901,,105281-IT,238.56
12/24/2025,901,,105255-IT,771.36
12/24/2025,901,,105282-IT,237.28
12/24/2025,902,,105659-A,48
12/24/2025,902,,105433-M,32.64
12/24/2025,902,,105446-B,12.7
12/24/2025,903,,105593-S,20.36
12/24/2025,903,,105726-S,12.12
12/24/2025,903,,105318-IT,30.62
12/24/2025,904,69,105376-M,44.5
12/24/2025,904,,105720-A,4
12/24/2025,904,,105290-IT,114.71
12/24/2025,906,,105479-A,20.36
12/24/2025,906,,105743-T,52.9
12/24/2025,906,,105475-M,29.3
12/24/2025,908,94,105489-S,2.4
12/24/2025,908,,105688-S,12.12
12/24/2025,908,,105364-S,17.7
12/24/2025,908,,105279-IT,272.24
12/24/2025,908,,105317-IT,33.13
12/24/2025,909,,105878-S,13.13
12/24/2025,909,,105381-M,55
12/24/2025,909,,105663-M,52.96
12/24/2025,910,,105620-M,24.28
12/24/2025,910,,105295-IT,108.33
12/25/2025,701,,105837-S,12.4
12/25/2025,701,,105638-M,12.15
12/25/2025,701,2,105375-S,6.85
12/25/2025,706,,105694-S,7.85
12/25/2025,706,,105534-T,230.7
12/25/2025,706,,105542-A,12.3
12/25/2025,706,,105385-M,27.52
12/25/2025,706,,105624-M,57.12
12/25/2025,706,,105572-B,24.28
12/25/2025,706,,105836-A,57.7
12/25/2025,706,,105539-IT,30.62
12/25/2025,710,,105688-S,12.12
12/25/2025,710,,105519-A,44.5
12/25/2025,710,106,105433-M,32.64
12/25/2025,710,,105607-M,12.3
12/25/2025,710,,105508-S,9.09
12/25/2025,710,,105329-IT,1061.14
12/25/2025,710,,105340-IT,1291.71
12/25/2025,710,,105295-IT,108.33
12/25/2025,711,,105391-T,205.8
12/25/2025,711,,105306-IT,76.36
12/25/2025,712,,105755-A,57.7
12/25/2025,712,,105443-M,9.09
12/25/2025,712,,105767-S,12.88
12/25/2025,712,,105790-S,20.36
12/25/2025,712,,105643-A,12
12/25/2025,712,,105532-A,51.96
12/25/2025,712,,105255-IT,771.36
12/25/2025,713,,105839-A,19.36
12/25/2025,713,,105620-M,24.28
12/25/2025,714,,105431-M,24.28
12/25/2025,714,,105249-IT,852.94
12/25/2025,715,,105459-IT,393.21
12/25/2025,715,,105269-IT,343.97
12/25/2025,717,,105635-T,209.24
12/25/2025,717,,105486-S,19.36
12/25/2025,717,,105548-M,6
12/25/2025,717,,105649-A,57.12
12/25/2025,717,,105585-B,74.28
12/25/2025,717,,105250-IT,837.28
12/25/2025,718,,105359-B,23.44
12/25/2025,718,,105473-M,12
12/25/2025,718,399,105727-M,50.96
12/25/2025,718,,105537-B,24.28
12/25/2025,720,,105471-S,7.85
12/25/2025,720,,105279-IT,272.24
12/25/2025,721,,105754-S,20.36
12/25/2025,721,,105768-B,13.13
12/25/2025,723,,105710-A,9.09
12/25/2025,723,,105365-T,221.48
12/25/2025,723,,105440-M,57.7
12/25/2025,723,,105726-S,12.12
12/25/2025,723,,105280-IT,254.9
12/25/2025,724,,105362-B,17.7
12/25/2025,724,,105591-S,9.95
12/25/2025,724,,105300-IT,77.81
12/25/2025,725,116,105734-M,57.12
12/25/2025,725,,105638-M,12.15
12/25/2025,725,,105516-M,18
12/25/2025,725,,105758-T,132.3
12/25/2025,727,,105256-IT,752.82
12/25/2025,728,,105529-M,16.6
12/25/2025,728,,105271-IT,326.28
12/25/2025,729,,105712-S,6.02
12/25/2025,729,,105542-A,12.3
12/25/2025,729,,105485-T,205.8
12/25/2025,729,,105449-A,24.2
12/25/2025,729,,105330-IT,1376.44
12/25/2025,732,,105760-S,7.85
12/25/2025,732,,105766-T,111.9
12/25/2025,732,,105548-M,6
12/25/2025,732,,105572-B,24.28
12/25/2025,732,,105322-IT,28.69
12/25/2025,733,,105653-M,11
12/25/2025,733,,105658-B,20.36
12/25/2025,734,,105620-M,24.28
12/25/2025,734,,105335-IT,1257.12
12/25/2025,735,,105510-T,166
12/25/2025,735,,105428-M,65.5
12/25/2025,735,470,105516-M,18
12/25/2025,735,,105656-S,12.7
12/25/2025,735,,105329-IT,1061.14
12/25/2025,735,,105263-IT,379.4
12/25/2025,736,,105672-B,26.52
12/25/2025,736,,105616-S,19.36
12/25/2025,736,171,105849-B,12.7
12/25/2025,736,,105752-T,171.9
12/25/2025,736,,105379-A,28
12/25/2025,736,,105557-S,6.85
12/25/2025,736,371,105631-A,6
12/25/2025,736,,105793-B,19.36
12/25/2025,736,,105391-T,205.8
12/25/2025,736,,105392-T,187.25
12/25/2025,736,,105879-B,25.45
12/25/2025,736,,105359-B,23.44
12/25/2025,736,,105713-S,12.4
12/25/2025,736,,105723-S,6.52
12/25/2025,736,,105619-T,144
12/25/2025,736,,105635-T,209.24
12/25/2025,736,,105442-A,63.7
12/25/2025,736,,105519-A,44.5
12/25/2025,736,,105397-S,5.24
12/25/2025,736,,105400-B,76.4
12/25/2025,736,,105654-T,152.4
12/25/2025,736,,105838-T,110.25
12/25/2025,736,,105837-S,12.4
12/25/2025,736,245,105669-M,12
12/25/2025,736,,105499-M,12.3
12/25/2025,736,,105361-M,59.58
12/25/2025,736,,105452-M,28
12/25/2025,736,475,105701-M,24.33
12/25/2025,736,309,105753-M,63.7
12/25/2025,736,,105620-M,24.28
12/25/2025,736,,105639-M,39.75
12/25/2025,736,,105708-T,213.82
12/25/2025,736,,105715-A,39.75
12/25/2025,736,,105561-S,20.36
12/25/2025,736,,105608-A,12.15
12/25/2025,736,,105821-S,2.4
12/25/2025,736,,105364-S,17.7
12/25/2025,736,,105370-S,8.45
12/25/2025,736,,105547-A,24
12/25/2025,736,,105358-A,14
12/25/2025,736,,105481-T,74.5
12/25/2025,736,,105412-S,9.45
12/25/2025,736,,105649-A,57.12
12/25/2025,736,,105855-A,65.5
12/25/2025,736,,105825-S,9.09
12/25/2025,736,,105726-S,12.12
12/25/2025,736,,105432-S,6.02
12/25/2025,736,,105847-B,20.36
12/25/2025,736,,105865-B,24.28
12/25/2025,736,,105531-A,57.7
12/25/2025,736,,105835-B,19.36
12/25/2025,736,252,105647-B,17.7
12/25/2025,736,,105323-IT,28.69
12/25/2025,736,,105300-IT,77.81
12/25/2025,736,,105272-IT,312.7
12/25/2025,736,,105539-IT,30.62
12/25/2025,736,416,105462-IT,109.22
12/25/2025,736,,105298-IT,102.09
12/25/2025,736,,105274-IT,296.6
12/25/2025,739,,105387-A,27.52
12/25/2025,739,,105454-M,14
12/25/2025,739,,105364-S,17.7
12/25/2025,739,,105408-S,4.32
12/25/2025,739,11,105272-IT,312.7
12/25/2025,803,,105379-A,28
12/25/2025,803,,105376-M,44.5
12/25/2025,803,,105753-M,63.7
12/25/2025,803,393,105326-IT,1717.7
12/25/2025,806,,105349-M,8
12/25/2025,806,,105714-T,152.4
12/25/2025,806,268,105726-S,12.12
12/25/2025,806,,105318-IT,30.62
12/25/2025,808,376,105702-T,253.4
12/25/2025,808,,105635-T,209.24
12/25/2025,809,,105394-A,50.96
12/25/2025,809,,105385-M,27.52
12/25/2025,809,,105282-IT,237.28
12/25/2025,809,,105265-IT,375.24
12/25/2025,810,,105832-S,14.32
12/25/2025,810,,105643-A,12
12/25/2025,810,,105293-IT,113.43
12/25/2025,812,,105838-T,110.25
12/25/2025,814,,105427-S,10.16
12/25/2025,814,,105702-T,253.4
12/25/2025,814,,105426-M,10.1
12/25/2025,814,,105808-M,26.52
12/25/2025,814,,105358-A,14
12/25/2025,814,,105332-IT,1250.96
12/25/2025,815,479,105380-M,28.92
12/25/2025,815,,105384-A,23.44
12/25/2025,815,,105275-IT,296.6
12/25/2025,817,,105482-T,241.4
12/25/2025,817,,105786-A,33.1
12/25/2025,817,414,105291-IT,114.71
12/25/2025,817,,105252-IT,815
12/25/2025,818,,105447-M,50.96
12/25/2025,818,,105715-A,39.75
12/25/2025,819,,105636-S,12.32
12/25/2025,819,,105380-M,28.92
12/25/2025,820,,105620-M,24.28
12/25/2025,820,,105677-A,61.14
12/25/2025,820,102,105355-B,24.28
12/25/2025,822,,105474-A,6
12/25/2025,822,,105548-M,6
12/25/2025,822,,105609-S,20.36
12/25/2025,822,,105315-IT,34.43
12/25/2025,823,242,105381-M,55
12/25/2025,823,,105767-S,12.88
12/25/2025,823,,105279-IT,272.24
12/25/2025,823,,105328-IT,1250.96
12/25/2025,824,,105519-A,44.5
12/25/2025,824,,105253-IT,801.88
12/25/2025,825,,105627-S,2.88
12/25/2025,825,,105426-M,10.1
12/25/2025,825,,105480-M,12
12/25/2025,825,,105628-M,24.28
12/25/2025,825,,105430-A,19.48
12/25/2025,825,,105586-A,8
12/25/2025,827,,105521-M,24.2
12/25/2025,827,,105303-IT,76.86
12/25/2025,828,,105341-IT,1763.7
12/25/2025,829,,105677-A,61.14
12/25/2025,829,,105800-A,24.33
12/25/2025,829,,105343-IT,1257.12
12/25/2025,830,,105665-T,155
12/25/2025,830,41,105679-T,134.8
12/25/2025,830,,105462-IT,109.22
12/25/2025,831,,105478-B,17.7
12/25/2025,831,,105566-A,39.72
12/25/2025,831,,105290-IT,114.71
12/25/2025,832,,105794-S,2.4
12/25/2025,832,,105725-M,23.44
12/25/2025,832,,105258-IT,701.88
12/25/2025,832,498,105314-IT,68.88
12/25/2025,833,,105746-B,26.52
12/25/2025,833,,105359-B,23.44
12/25/2025,833,,105361-M,59.58
12/25/2025,833,,105767-S,12.88
12/25/2025,833,512,105836-A,57.7
12/25/2025,833,,105317-IT,33.13
12/25/2025,835,199,105387-A,27.52
12/25/2025,835,,105752-T,171.9
12/25/2025,835,,105666-A,27.61
12/25/2025,835,,105433-M,32.64
12/25/2025,835,245,105263-IT,379.4
12/25/2025,836,,105754-S,20.36
12/25/2025,836,,105771-B,23.44
12/25/2025,836,,105689-S,10.16
12/25/2025,836,,105768-B,13.13
12/25/2025,836,84,105341-IT,1763.7
12/25/2025,838,,105474-A,6
12/25/2025,838,,105678-A,12.3
12/25/2025,838,,105321-IT,28.88
12/25/2025,838,,105275-IT,296.6
12/25/2025,839,,105454-M,14
12/25/2025,839,,105363-M,19.48
12/25/2025,839,271,105273-IT,303.52
12/25/2025,840,,105792-S,13.13
12/25/2025,842,,105676-A,6
12/25/2025,842,,105446-B,12.7
12/25/2025,842,473,105421-S,9.95
12/25/2025,844,,105705-S,20.36
12/25/2025,844,,105665-T,155
12/25/2025,844,,105578-S,9.09
12/25/2025,844,296,105316-IT,33.13
12/25/2025,845,,105536-M,40.55
12/25/2025,845,,105376-M,44.5
12/25/2025,845,,105452-M,28
12/25/2025,845,,105572-B,24.28
12/25/2025,845,,105280-IT,254.9
12/25/2025,847,,105726-S,12.12
12/25/2025,850,,105484-A,28.92
12/25/2025,850,,105391-T,205.8
12/25/2025,850,,105594-T,144.4
12/25/2025,850,,105813-A,25
12/25/2025,850,,105263-IT,379.4
12/25/2025,850,,105295-IT,108.33
12/25/2025,851,,105631-A,6
12/25/2025,851,,105433-M,32.64
12/25/2025,851,186,105548-M,6
12/25/2025,851,,105282-IT,237.28
12/25/2025,853,,105778-A,34.64
12/25/2025,853,,105712-S,6.02
12/25/2025,853,,105627-S,2.88
12/25/2025,853,74,105546-T,212.32
12/25/2025,853,,105370-S,8.45
12/25/2025,866,,105607-M,12.3
12/25/2025,866,,105507-A,40.55
12/25/2025,866,341,105462-IT,109.22
12/25/2025,867,,105751-M,26.52
12/25/2025,867,124,105283-IT,237.28
12/25/2025,869,,105535-A,66
12/25/2025,869,,105473-M,12
12/25/2025,869,,105448-M,6
12/25/2025,869,,105500-S,20.36
12/25/2025,870,,105377-A,5
12/25/2025,870,,105483-B,12.12
12/25/2025,870,,105585-B,74.28
12/25/2025,870,,105302-IT,77.36
12/25/2025,872,,105564-S,12.12
12/25/2025,872,159,105790-S,20.36
12/25/2025,901,,105778-A,34.64
12/25/2025,901,,105566-A,39.72
12/25/2025,901,,105306-IT,76.36
12/25/2025,901,261,105539-IT,30.62
12/25/2025,902,,105752-T,171.9
12/25/2025,902,160,105627-S,2.88
12/25/2025,902,,105381-M,55
12/25/2025,903,,105521-M,24.2
12/25/2025,903,,105667-M,7
12/25/2025,903,,105663-M,52.96
12/25/2025,903,,105599-S,8.36
12/25/2025,903,,105539-IT,30.62
12/25/2025,903,,105315-IT,34.43
12/25/2025,905,,105559-S,10.16
12/25/2025,905,,105610-A,10.1
12/25/2025,905,,105381-M,55
12/25/2025,905,,105431-M,24.28
12/25/2025,905,,105620-M,24.28
12/25/2025,905,,105418-B,20.36
12/25/2025,905,,105329-IT,1061.14
12/25/2025,905,,105258-IT,701.88
12/25/2025,905,,105280-IT,254.9
12/25/2025,905,,105278-IT,272.24
12/25/2025,910,,105536-M,40.55
12/26/2025,702,,105324-IT,1294.3
12/26/2025,703,,105514-T,263.88
12/26/2025,703,,105384-A,23.44
12/26/2025,703,,105301-IT,77.81
12/26/2025,704,,105268-IT,346.68
12/26/2025,705,,105359-B,23.44
12/26/2025,705,,105386-M,25
12/26/2025,705,,105421-S,9.95
12/26/2025,705,,105253-IT,801.88
12/26/2025,706,497,105659-A,48
12/26/2025,706,,105437-T,187.25
12/26/2025,706,,105384-A,23.44
12/26/2025,707,,105409-A,36.15
12/26/2025,708,,105290-IT,114.71
12/26/2025,709,,105839-A,19.36
12/26/2025,709,,105617-M,57.7
12/26/2025,709,,105363-M,19.48
12/26/2025,709,,105738-S,10.1
12/26/2025,709,,105641-A,26.52
12/26/2025,711,,105300-IT,77.81
12/26/2025,711,,105303-IT,76.86
12/26/2025,712,,105534-T,230.7
12/26/2025,712,,105794-S,2.4
12/26/2025,712,,105768-B,13.13
12/26/2025,713,,105248-IT,883.48
12/26/2025,714,,105485-T,205.8
12/26/2025,714,,105665-T,155
12/26/2025,714,,105430-A,19.48
12/26/2025,714,,105306-IT,76.36
12/26/2025,717,,105655-M,61.14
12/26/2025,717,,105620-M,24.28
12/26/2025,717,,105337-IT,1301.88
12/26/2025,720,,105479-A,20.36
12/26/2025,720,,105549-S,4.32
12/26/2025,720,,105392-T,187.25
12/26/2025,720,,105792-S,13.13
12/26/2025,720,,105720-A,4
12/26/2025,720,,105586-A,8
12/26/2025,720,,105261-IT,622.32
12/26/2025,720,,105269-IT,343.97
12/26/2025,723,,105747-M,43.3
12/26/2025,724,,105366-T,213.82
12/26/2025,724,,105471-S,7.85
12/26/2025,724,295,105280-IT,254.9
12/26/2025,725,,105534-T,230.7
12/26/2025,725,,105478-B,17.7
12/26/2025,725,,105372-S,7.85
12/26/2025,726,,105813-A,25
12/26/2025,726,,105446-B,12.7
